# Full-ISA Z80N golden vectors from the Spectrum Next FPGA Z80N core (HDL simulation of the core source).
# fmt: opcodehex AF BC DE HL IX IY memHL memDE | (post) AF BC DE HL IX IY memHL memDE  name
FDCB0002 AAC3 A000 A001 A000 A000 A000 07 F7 | AA08 A000 0E01 A000 A000 A000 0E F7 IYCB
FDCB0002 1093 A000 A001 A000 A000 A000 42 01 | 1084 A000 8401 A000 A000 A000 84 01 IYCB
FDCB0003 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A000 A000 A000 A000 00 00 IYCB
FDCB0003 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A010 A000 A000 A000 10 80 IYCB
FDCB0003 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A050 A000 A000 A000 50 0F IYCB
FDCB0003 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A0FF A000 A000 A000 FF 55 IYCB
FDCB0003 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A059 A000 A000 A000 59 18 IYCB
FDCB0003 0F10 A000 A001 A000 A000 A000 80 C0 | 0F01 A000 A001 A000 A000 A000 01 C0 IYCB
FDCB0003 AAC3 A000 A001 A000 A000 A000 07 F7 | AA08 A000 A00E A000 A000 A000 0E F7 IYCB
FDCB0003 1093 A000 A001 A000 A000 A000 42 01 | 1084 A000 A084 A000 A000 A000 84 01 IYCB
FDCB0004 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 0000 A000 A000 00 00 IYCB
FDCB0004 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A001 1000 A000 A000 10 80 IYCB
FDCB0004 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 5000 A000 A000 50 0F IYCB
FDCB0004 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 FF00 A000 A000 FF 55 IYCB
FDCB0004 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A001 5900 A000 A000 59 18 IYCB
FDCB0004 0F10 A000 A001 A000 A000 A000 80 C0 | 0F01 A000 A001 0100 A000 A000 01 C0 IYCB
FDCB0004 AAC3 A000 A001 A000 A000 A000 07 F7 | AA08 A000 A001 0E00 A000 A000 0E F7 IYCB
FDCB0004 1093 A000 A001 A000 A000 A000 42 01 | 1084 A000 A001 8400 A000 A000 84 01 IYCB
FDCB0005 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0005 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A001 A010 A000 A000 10 80 IYCB
FDCB0005 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A050 A000 A000 50 0F IYCB
FDCB0005 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A0FF A000 A000 FF 55 IYCB
FDCB0005 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A001 A059 A000 A000 59 18 IYCB
FDCB0005 0F10 A000 A001 A000 A000 A000 80 C0 | 0F01 A000 A001 A001 A000 A000 01 C0 IYCB
FDCB0005 AAC3 A000 A001 A000 A000 A000 07 F7 | AA08 A000 A001 A00E A000 A000 0E F7 IYCB
FDCB0005 1093 A000 A001 A000 A000 A000 42 01 | 1084 A000 A001 A084 A000 A000 84 01 IYCB
FDCB0006 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0006 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A001 A000 A000 A000 10 80 IYCB
FDCB0006 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A000 A000 A000 50 0F IYCB
FDCB0006 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB0006 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A001 A000 A000 A000 59 18 IYCB
FDCB0006 0F10 A000 A001 A000 A000 A000 80 C0 | 0F01 A000 A001 A000 A000 A000 01 C0 IYCB
FDCB0006 AAC3 A000 A001 A000 A000 A000 07 F7 | AA08 A000 A001 A000 A000 A000 0E F7 IYCB
FDCB0006 1093 A000 A001 A000 A000 A000 42 01 | 1084 A000 A001 A000 A000 A000 84 01 IYCB
FDCB0007 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0007 00FF A000 A001 A000 A000 A000 08 80 | 1000 A000 A001 A000 A000 A000 10 80 IYCB
FDCB0007 FF28 A000 A001 A000 A000 A000 28 0F | 5004 A000 A001 A000 A000 A000 50 0F IYCB
FDCB0007 3C01 A000 A001 A000 A000 A000 FF 55 | FFAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB0007 8055 A000 A001 A000 A000 A000 AC 18 | 590D A000 A001 A000 A000 A000 59 18 IYCB
FDCB0007 0F10 A000 A001 A000 A000 A000 80 C0 | 0101 A000 A001 A000 A000 A000 01 C0 IYCB
FDCB0007 AAC3 A000 A001 A000 A000 A000 07 F7 | 0E08 A000 A001 A000 A000 A000 0E F7 IYCB
FDCB0007 1093 A000 A001 A000 A000 A000 42 01 | 8484 A000 A001 A000 A000 A000 84 01 IYCB
FDCB0008 0000 A000 A001 A000 A000 A000 00 00 | 0044 0000 A001 A000 A000 A000 00 00 IYCB
FDCB0008 00FF A000 A001 A000 A000 A000 08 80 | 0000 0400 A001 A000 A000 A000 04 80 IYCB
FDCB0008 FF28 A000 A001 A000 A000 A000 28 0F | FF04 1400 A001 A000 A000 A000 14 0F IYCB
FDCB0008 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD FF00 A001 A000 A000 A000 FF 55 IYCB
FDCB0008 8055 A000 A001 A000 A000 A000 AC 18 | 8004 5600 A001 A000 A000 A000 56 18 IYCB
FDCB0008 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 4000 A001 A000 A000 A000 40 C0 IYCB
FDCB0008 AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 8300 A001 A000 A000 A000 83 F7 IYCB
FDCB0008 1093 A000 A001 A000 A000 A000 42 01 | 1024 2100 A001 A000 A000 A000 21 01 IYCB
FDCB0009 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0009 00FF A000 A001 A000 A000 A000 08 80 | 0000 A004 A001 A000 A000 A000 04 80 IYCB
FDCB0009 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A014 A001 A000 A000 A000 14 0F IYCB
FDCB0009 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A0FF A001 A000 A000 A000 FF 55 IYCB
FDCB0009 8055 A000 A001 A000 A000 A000 AC 18 | 8004 A056 A001 A000 A000 A000 56 18 IYCB
FDCB0009 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A040 A001 A000 A000 A000 40 C0 IYCB
FDCB0009 AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A083 A001 A000 A000 A000 83 F7 IYCB
FDCB0009 1093 A000 A001 A000 A000 A000 42 01 | 1024 A021 A001 A000 A000 A000 21 01 IYCB
FDCB000A 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 0001 A000 A000 A000 00 00 IYCB
FDCB000A 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 0401 A000 A000 A000 04 80 IYCB
FDCB000A FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 1401 A000 A000 A000 14 0F IYCB
FDCB000A 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 FF01 A000 A000 A000 FF 55 IYCB
FDCB000A 8055 A000 A001 A000 A000 A000 AC 18 | 8004 A000 5601 A000 A000 A000 56 18 IYCB
FDCB000A 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 4001 A000 A000 A000 40 C0 IYCB
FDCB000A AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 8301 A000 A000 A000 83 F7 IYCB
FDCB000A 1093 A000 A001 A000 A000 A000 42 01 | 1024 A000 2101 A000 A000 A000 21 01 IYCB
FDCB000B 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A000 A000 A000 A000 00 00 IYCB
FDCB000B 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A004 A000 A000 A000 04 80 IYCB
FDCB000B FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A014 A000 A000 A000 14 0F IYCB
FDCB000B 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A0FF A000 A000 A000 FF 55 IYCB
FDCB000B 8055 A000 A001 A000 A000 A000 AC 18 | 8004 A000 A056 A000 A000 A000 56 18 IYCB
FDCB000B 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A040 A000 A000 A000 40 C0 IYCB
FDCB000B AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A083 A000 A000 A000 83 F7 IYCB
FDCB000B 1093 A000 A001 A000 A000 A000 42 01 | 1024 A000 A021 A000 A000 A000 21 01 IYCB
FDCB000C 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 0000 A000 A000 00 00 IYCB
FDCB000C 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A001 0400 A000 A000 04 80 IYCB
FDCB000C FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 1400 A000 A000 14 0F IYCB
FDCB000C 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 FF00 A000 A000 FF 55 IYCB
FDCB000C 8055 A000 A001 A000 A000 A000 AC 18 | 8004 A000 A001 5600 A000 A000 56 18 IYCB
FDCB000C 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A001 4000 A000 A000 40 C0 IYCB
FDCB000C AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A001 8300 A000 A000 83 F7 IYCB
FDCB000C 1093 A000 A001 A000 A000 A000 42 01 | 1024 A000 A001 2100 A000 A000 21 01 IYCB
FDCB000D 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB000D 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A001 A004 A000 A000 04 80 IYCB
FDCB000D FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A014 A000 A000 14 0F IYCB
FDCB000D 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A0FF A000 A000 FF 55 IYCB
FDCB000D 8055 A000 A001 A000 A000 A000 AC 18 | 8004 A000 A001 A056 A000 A000 56 18 IYCB
FDCB000D 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A001 A040 A000 A000 40 C0 IYCB
FDCB000D AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A001 A083 A000 A000 83 F7 IYCB
FDCB000D 1093 A000 A001 A000 A000 A000 42 01 | 1024 A000 A001 A021 A000 A000 21 01 IYCB
FDCB000E 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB000E 00FF A000 A001 A000 A000 A000 08 80 | 0000 A000 A001 A000 A000 A000 04 80 IYCB
FDCB000E FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A000 A000 A000 14 0F IYCB
FDCB000E 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB000E 8055 A000 A001 A000 A000 A000 AC 18 | 8004 A000 A001 A000 A000 A000 56 18 IYCB
FDCB000E 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A001 A000 A000 A000 40 C0 IYCB
FDCB000E AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A001 A000 A000 A000 83 F7 IYCB
FDCB000E 1093 A000 A001 A000 A000 A000 42 01 | 1024 A000 A001 A000 A000 A000 21 01 IYCB
FDCB000F 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB000F 00FF A000 A001 A000 A000 A000 08 80 | 0400 A000 A001 A000 A000 A000 04 80 IYCB
FDCB000F FF28 A000 A001 A000 A000 A000 28 0F | 1404 A000 A001 A000 A000 A000 14 0F IYCB
FDCB000F 3C01 A000 A001 A000 A000 A000 FF 55 | FFAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB000F 8055 A000 A001 A000 A000 A000 AC 18 | 5604 A000 A001 A000 A000 A000 56 18 IYCB
FDCB000F 0F10 A000 A001 A000 A000 A000 80 C0 | 4000 A000 A001 A000 A000 A000 40 C0 IYCB
FDCB000F AAC3 A000 A001 A000 A000 A000 07 F7 | 8381 A000 A001 A000 A000 A000 83 F7 IYCB
FDCB000F 1093 A000 A001 A000 A000 A000 42 01 | 2124 A000 A001 A000 A000 A000 21 01 IYCB
FDCB0010 0000 A000 A001 A000 A000 A000 00 00 | 0044 0000 A001 A000 A000 A000 00 00 IYCB
FDCB0010 00FF A000 A001 A000 A000 A000 08 80 | 0004 1100 A001 A000 A000 A000 11 80 IYCB
FDCB0010 FF28 A000 A001 A000 A000 A000 28 0F | FF04 5000 A001 A000 A000 A000 50 0F IYCB
FDCB0010 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD FF00 A001 A000 A000 A000 FF 55 IYCB
FDCB0010 8055 A000 A001 A000 A000 A000 AC 18 | 800D 5900 A001 A000 A000 A000 59 18 IYCB
FDCB0010 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 0000 A001 A000 A000 A000 00 C0 IYCB
FDCB0010 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C 0F00 A001 A000 A000 A000 0F F7 IYCB
FDCB0010 1093 A000 A001 A000 A000 A000 42 01 | 1080 8500 A001 A000 A000 A000 85 01 IYCB
FDCB0011 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0011 00FF A000 A001 A000 A000 A000 08 80 | 0004 A011 A001 A000 A000 A000 11 80 IYCB
FDCB0011 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A050 A001 A000 A000 A000 50 0F IYCB
FDCB0011 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A0FF A001 A000 A000 A000 FF 55 IYCB
FDCB0011 8055 A000 A001 A000 A000 A000 AC 18 | 800D A059 A001 A000 A000 A000 59 18 IYCB
FDCB0011 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 A000 A001 A000 A000 A000 00 C0 IYCB
FDCB0011 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C A00F A001 A000 A000 A000 0F F7 IYCB
FDCB0011 1093 A000 A001 A000 A000 A000 42 01 | 1080 A085 A001 A000 A000 A000 85 01 IYCB
FDCB0012 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 0001 A000 A000 A000 00 00 IYCB
FDCB0012 00FF A000 A001 A000 A000 A000 08 80 | 0004 A000 1101 A000 A000 A000 11 80 IYCB
FDCB0012 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 5001 A000 A000 A000 50 0F IYCB
FDCB0012 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 FF01 A000 A000 A000 FF 55 IYCB
FDCB0012 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 5901 A000 A000 A000 59 18 IYCB
FDCB0012 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 A000 0001 A000 A000 A000 00 C0 IYCB
FDCB0012 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C A000 0F01 A000 A000 A000 0F F7 IYCB
FDCB0012 1093 A000 A001 A000 A000 A000 42 01 | 1080 A000 8501 A000 A000 A000 85 01 IYCB
FDCB0013 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A000 A000 A000 A000 00 00 IYCB
FDCB0013 00FF A000 A001 A000 A000 A000 08 80 | 0004 A000 A011 A000 A000 A000 11 80 IYCB
FDCB0013 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A050 A000 A000 A000 50 0F IYCB
FDCB0013 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A0FF A000 A000 A000 FF 55 IYCB
FDCB0013 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A059 A000 A000 A000 59 18 IYCB
FDCB0013 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 A000 A000 A000 A000 A000 00 C0 IYCB
FDCB0013 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C A000 A00F A000 A000 A000 0F F7 IYCB
FDCB0013 1093 A000 A001 A000 A000 A000 42 01 | 1080 A000 A085 A000 A000 A000 85 01 IYCB
FDCB0014 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 0000 A000 A000 00 00 IYCB
FDCB0014 00FF A000 A001 A000 A000 A000 08 80 | 0004 A000 A001 1100 A000 A000 11 80 IYCB
FDCB0014 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 5000 A000 A000 50 0F IYCB
FDCB0014 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 FF00 A000 A000 FF 55 IYCB
FDCB0014 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A001 5900 A000 A000 59 18 IYCB
FDCB0014 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 A000 A001 0000 A000 A000 00 C0 IYCB
FDCB0014 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C A000 A001 0F00 A000 A000 0F F7 IYCB
FDCB0014 1093 A000 A001 A000 A000 A000 42 01 | 1080 A000 A001 8500 A000 A000 85 01 IYCB
FDCB0015 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0015 00FF A000 A001 A000 A000 A000 08 80 | 0004 A000 A001 A011 A000 A000 11 80 IYCB
FDCB0015 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A050 A000 A000 50 0F IYCB
FDCB0015 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A0FF A000 A000 FF 55 IYCB
FDCB0015 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A001 A059 A000 A000 59 18 IYCB
FDCB0015 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 A000 A001 A000 A000 A000 00 C0 IYCB
FDCB0015 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C A000 A001 A00F A000 A000 0F F7 IYCB
FDCB0015 1093 A000 A001 A000 A000 A000 42 01 | 1080 A000 A001 A085 A000 A000 85 01 IYCB
FDCB0016 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0016 00FF A000 A001 A000 A000 A000 08 80 | 0004 A000 A001 A000 A000 A000 11 80 IYCB
FDCB0016 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A000 A000 A000 50 0F IYCB
FDCB0016 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB0016 8055 A000 A001 A000 A000 A000 AC 18 | 800D A000 A001 A000 A000 A000 59 18 IYCB
FDCB0016 0F10 A000 A001 A000 A000 A000 80 C0 | 0F45 A000 A001 A000 A000 A000 00 C0 IYCB
FDCB0016 AAC3 A000 A001 A000 A000 A000 07 F7 | AA0C A000 A001 A000 A000 A000 0F F7 IYCB
FDCB0016 1093 A000 A001 A000 A000 A000 42 01 | 1080 A000 A001 A000 A000 A000 85 01 IYCB
FDCB0017 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0017 00FF A000 A001 A000 A000 A000 08 80 | 1104 A000 A001 A000 A000 A000 11 80 IYCB
FDCB0017 FF28 A000 A001 A000 A000 A000 28 0F | 5004 A000 A001 A000 A000 A000 50 0F IYCB
FDCB0017 3C01 A000 A001 A000 A000 A000 FF 55 | FFAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB0017 8055 A000 A001 A000 A000 A000 AC 18 | 590D A000 A001 A000 A000 A000 59 18 IYCB
FDCB0017 0F10 A000 A001 A000 A000 A000 80 C0 | 0045 A000 A001 A000 A000 A000 00 C0 IYCB
FDCB0017 AAC3 A000 A001 A000 A000 A000 07 F7 | 0F0C A000 A001 A000 A000 A000 0F F7 IYCB
FDCB0017 1093 A000 A001 A000 A000 A000 42 01 | 8580 A000 A001 A000 A000 A000 85 01 IYCB
FDCB0018 0000 A000 A001 A000 A000 A000 00 00 | 0044 0000 A001 A000 A000 A000 00 00 IYCB
FDCB0018 00FF A000 A001 A000 A000 A000 08 80 | 0084 8400 A001 A000 A000 A000 84 80 IYCB
FDCB0018 FF28 A000 A001 A000 A000 A000 28 0F | FF04 1400 A001 A000 A000 A000 14 0F IYCB
FDCB0018 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD FF00 A001 A000 A000 A000 FF 55 IYCB
FDCB0018 8055 A000 A001 A000 A000 A000 AC 18 | 8080 D600 A001 A000 A000 A000 D6 18 IYCB
FDCB0018 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 4000 A001 A000 A000 A000 40 C0 IYCB
FDCB0018 AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 8300 A001 A000 A000 A000 83 F7 IYCB
FDCB0018 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A100 A001 A000 A000 A000 A1 01 IYCB
FDCB0019 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB0019 00FF A000 A001 A000 A000 A000 08 80 | 0084 A084 A001 A000 A000 A000 84 80 IYCB
FDCB0019 FF28 A000 A001 A000 A000 A000 28 0F | FF04 A014 A001 A000 A000 A000 14 0F IYCB
FDCB0019 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A0FF A001 A000 A000 A000 FF 55 IYCB
FDCB0019 8055 A000 A001 A000 A000 A000 AC 18 | 8080 A0D6 A001 A000 A000 A000 D6 18 IYCB
FDCB0019 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A040 A001 A000 A000 A000 40 C0 IYCB
FDCB0019 AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A083 A001 A000 A000 A000 83 F7 IYCB
FDCB0019 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A0A1 A001 A000 A000 A000 A1 01 IYCB
FDCB001A 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 0001 A000 A000 A000 00 00 IYCB
FDCB001A 00FF A000 A001 A000 A000 A000 08 80 | 0084 A000 8401 A000 A000 A000 84 80 IYCB
FDCB001A FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 1401 A000 A000 A000 14 0F IYCB
FDCB001A 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 FF01 A000 A000 A000 FF 55 IYCB
FDCB001A 8055 A000 A001 A000 A000 A000 AC 18 | 8080 A000 D601 A000 A000 A000 D6 18 IYCB
FDCB001A 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 4001 A000 A000 A000 40 C0 IYCB
FDCB001A AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 8301 A000 A000 A000 83 F7 IYCB
FDCB001A 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A000 A101 A000 A000 A000 A1 01 IYCB
FDCB001B 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A000 A000 A000 A000 00 00 IYCB
FDCB001B 00FF A000 A001 A000 A000 A000 08 80 | 0084 A000 A084 A000 A000 A000 84 80 IYCB
FDCB001B FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A014 A000 A000 A000 14 0F IYCB
FDCB001B 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A0FF A000 A000 A000 FF 55 IYCB
FDCB001B 8055 A000 A001 A000 A000 A000 AC 18 | 8080 A000 A0D6 A000 A000 A000 D6 18 IYCB
FDCB001B 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A040 A000 A000 A000 40 C0 IYCB
FDCB001B AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A083 A000 A000 A000 83 F7 IYCB
FDCB001B 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A000 A0A1 A000 A000 A000 A1 01 IYCB
FDCB001C 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 0000 A000 A000 00 00 IYCB
FDCB001C 00FF A000 A001 A000 A000 A000 08 80 | 0084 A000 A001 8400 A000 A000 84 80 IYCB
FDCB001C FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 1400 A000 A000 14 0F IYCB
FDCB001C 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 FF00 A000 A000 FF 55 IYCB
FDCB001C 8055 A000 A001 A000 A000 A000 AC 18 | 8080 A000 A001 D600 A000 A000 D6 18 IYCB
FDCB001C 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A001 4000 A000 A000 40 C0 IYCB
FDCB001C AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A001 8300 A000 A000 83 F7 IYCB
FDCB001C 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A000 A001 A100 A000 A000 A1 01 IYCB
FDCB001D 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB001D 00FF A000 A001 A000 A000 A000 08 80 | 0084 A000 A001 A084 A000 A000 84 80 IYCB
FDCB001D FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A014 A000 A000 14 0F IYCB
FDCB001D 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A0FF A000 A000 FF 55 IYCB
FDCB001D 8055 A000 A001 A000 A000 A000 AC 18 | 8080 A000 A001 A0D6 A000 A000 D6 18 IYCB
FDCB001D 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A001 A040 A000 A000 40 C0 IYCB
FDCB001D AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A001 A083 A000 A000 83 F7 IYCB
FDCB001D 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A000 A001 A0A1 A000 A000 A1 01 IYCB
FDCB001E 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB001E 00FF A000 A001 A000 A000 A000 08 80 | 0084 A000 A001 A000 A000 A000 84 80 IYCB
FDCB001E FF28 A000 A001 A000 A000 A000 28 0F | FF04 A000 A001 A000 A000 A000 14 0F IYCB
FDCB001E 3C01 A000 A001 A000 A000 A000 FF 55 | 3CAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB001E 8055 A000 A001 A000 A000 A000 AC 18 | 8080 A000 A001 A000 A000 A000 D6 18 IYCB
FDCB001E 0F10 A000 A001 A000 A000 A000 80 C0 | 0F00 A000 A001 A000 A000 A000 40 C0 IYCB
FDCB001E AAC3 A000 A001 A000 A000 A000 07 F7 | AA81 A000 A001 A000 A000 A000 83 F7 IYCB
FDCB001E 1093 A000 A001 A000 A000 A000 42 01 | 10A0 A000 A001 A000 A000 A000 A1 01 IYCB
FDCB001F 0000 A000 A001 A000 A000 A000 00 00 | 0044 A000 A001 A000 A000 A000 00 00 IYCB
FDCB001F 00FF A000 A001 A000 A000 A000 08 80 | 8484 A000 A001 A000 A000 A000 84 80 IYCB
FDCB001F FF28 A000 A001 A000 A000 A000 28 0F | 1404 A000 A001 A000 A000 A000 14 0F IYCB
FDCB001F 3C01 A000 A001 A000 A000 A000 FF 55 | FFAD A000 A001 A000 A000 A000 FF 55 IYCB
FDCB001F 8055 A000 A001 A000 A000 A000 AC 18 | D680 A000 A001 A000 A000 A000 D6 18 IYCB
FDCB001F 0F10 A000 A001 A000 A000 A000 80 C0 | 4000 A000 A001 A000 A000 A000 40 C0 IYCB
